reportDate,country_name_german,cases,deaths,source,countryCode,population_number,population_density
07-03-2020,Bulgarien,0,0,ZON,BG,7265115,65
08-03-2020,Bulgarien,4,0,ZON,BG,7265115,65
09-03-2020,Bulgarien,4,0,ZON,BG,7265115,65
10-03-2020,Bulgarien,4,0,ZON,BG,7265115,65
11-03-2020,Bulgarien,7,1,ZON,BG,7265115,65
12-03-2020,Bulgarien,7,1,ZON,BG,7265115,65
13-03-2020,Bulgarien,23,1,ZON,BG,7265115,65
14-03-2020,Bulgarien,41,2,ZON,BG,7265115,65
15-03-2020,Bulgarien,51,2,ZON,BG,7265115,65
16-03-2020,Bulgarien,52,2,ZON,BG,7265115,65
17-03-2020,Bulgarien,67,2,ZON,BG,7265115,65
18-03-2020,Bulgarien,92,2,ZON,BG,7265115,65
19-03-2020,Bulgarien,94,3,ZON,BG,7265115,65
20-03-2020,Bulgarien,127,3,ZON,BG,7265115,65
21-03-2020,Bulgarien,163,3,ZON,BG,7265115,65
22-03-2020,Bulgarien,187,3,ZON,BG,7265115,65
23-03-2020,Bulgarien,201,3,ZON,BG,7265115,65
24-03-2020,Bulgarien,218,3,ZON,BG,7265115,65
25-03-2020,Bulgarien,242,3,ZON,BG,7265115,65
26-03-2020,Bulgarien,264,3,ZON,BG,7265115,65
27-03-2020,Bulgarien,293,3,ZON,BG,7265115,65
28-03-2020,Bulgarien,331,7,ZON,BG,7265115,65
29-03-2020,Bulgarien,346,8,ZON,BG,7265115,65
30-03-2020,Bulgarien,359,8,ZON,BG,7265115,65
31-03-2020,Bulgarien,399,8,ZON,BG,7265115,65
01-04-2020,Bulgarien,422,10,ZON,BG,7265115,65
22-01-2020,Moldova,0,0,ZON,MD,2550900,75
23-01-2020,Moldova,0,0,ZON,MD,2550900,75
24-01-2020,Moldova,0,0,ZON,MD,2550900,75
25-01-2020,Moldova,0,0,ZON,MD,2550900,75
26-01-2020,Moldova,0,0,ZON,MD,2550900,75
27-01-2020,Moldova,0,0,ZON,MD,2550900,75
28-01-2020,Moldova,0,0,ZON,MD,2550900,75
29-01-2020,Moldova,0,0,ZON,MD,2550900,75
30-01-2020,Moldova,0,0,ZON,MD,2550900,75
31-01-2020,Moldova,0,0,ZON,MD,2550900,75
01-02-2020,Moldova,0,0,ZON,MD,2550900,75
02-02-2020,Moldova,0,0,ZON,MD,2550900,75
03-02-2020,Moldova,0,0,ZON,MD,2550900,75
04-02-2020,Moldova,0,0,ZON,MD,2550900,75
05-02-2020,Moldova,0,0,ZON,MD,2550900,75
06-02-2020,Moldova,0,0,ZON,MD,2550900,75
07-02-2020,Moldova,0,0,ZON,MD,2550900,75
08-02-2020,Moldova,0,0,ZON,MD,2550900,75
09-02-2020,Moldova,0,0,ZON,MD,2550900,75
10-02-2020,Moldova,0,0,ZON,MD,2550900,75
11-02-2020,Moldova,0,0,ZON,MD,2550900,75
12-02-2020,Moldova,0,0,ZON,MD,2550900,75
13-02-2020,Moldova,0,0,ZON,MD,2550900,75
14-02-2020,Moldova,0,0,ZON,MD,2550900,75
15-02-2020,Moldova,0,0,ZON,MD,2550900,75
16-02-2020,Moldova,0,0,ZON,MD,2550900,75
17-02-2020,Moldova,0,0,ZON,MD,2550900,75
18-02-2020,Moldova,0,0,ZON,MD,2550900,75
19-02-2020,Moldova,0,0,ZON,MD,2550900,75
20-02-2020,Moldova,0,0,ZON,MD,2550900,75
21-02-2020,Moldova,0,0,ZON,MD,2550900,75
22-02-2020,Moldova,0,0,ZON,MD,2550900,75
23-02-2020,Moldova,0,0,ZON,MD,2550900,75
24-02-2020,Moldova,0,0,ZON,MD,2550900,75
25-02-2020,Moldova,0,0,ZON,MD,2550900,75
26-02-2020,Moldova,0,0,ZON,MD,2550900,75
27-02-2020,Moldova,0,0,ZON,MD,2550900,75
28-02-2020,Moldova,0,0,ZON,MD,2550900,75
29-02-2020,Moldova,0,0,ZON,MD,2550900,75
01-03-2020,Moldova,0,0,ZON,MD,2550900,75
02-03-2020,Moldova,0,0,ZON,MD,2550900,75
03-03-2020,Moldova,0,0,ZON,MD,2550900,75
04-03-2020,Moldova,0,0,ZON,MD,2550900,75
05-03-2020,Moldova,0,0,ZON,MD,2550900,75
06-03-2020,Moldova,0,0,ZON,MD,2550900,75
07-03-2020,Moldova,0,0,ZON,MD,2550900,75
08-03-2020,Moldova,1,0,ZON,MD,2550900,75
09-03-2020,Moldova,1,0,ZON,MD,2550900,75
10-03-2020,Moldova,3,0,ZON,MD,2550900,75
11-03-2020,Moldova,3,0,ZON,MD,2550900,75
12-03-2020,Moldova,3,0,ZON,MD,2550900,75
13-03-2020,Moldova,6,0,ZON,MD,2550900,75
14-03-2020,Moldova,12,0,ZON,MD,2550900,75
15-03-2020,Moldova,23,0,ZON,MD,2550900,75
16-03-2020,Moldova,23,0,ZON,MD,2550900,75
17-03-2020,Moldova,30,0,ZON,MD,2550900,75
18-03-2020,Moldova,30,1,ZON,MD,2550900,75
19-03-2020,Moldova,49,1,ZON,MD,2550900,75
20-03-2020,Moldova,66,1,ZON,MD,2550900,75
21-03-2020,Moldova,80,1,ZON,MD,2550900,75
22-03-2020,Moldova,94,1,ZON,MD,2550900,75
23-03-2020,Moldova,109,1,ZON,MD,2550900,75
24-03-2020,Moldova,125,1,ZON,MD,2550900,75
25-03-2020,Moldova,149,1,ZON,MD,2550900,75
26-03-2020,Moldova,177,1,ZON,MD,2550900,75
27-03-2020,Moldova,199,2,ZON,MD,2550900,75
28-03-2020,Moldova,231,2,ZON,MD,2550900,75
29-03-2020,Moldova,263,2,ZON,MD,2550900,75
30-03-2020,Moldova,298,2,ZON,MD,2550900,75
31-03-2020,Moldova,353,4,ZON,MD,2550900,75
01-04-2020,Moldova,423,5,ZON,MD,2550900,75
22-01-2020,Costa Rica,0,0,ZON,CR,4872166,95
23-01-2020,Costa Rica,0,0,ZON,CR,4872166,95
24-01-2020,Costa Rica,0,0,ZON,CR,4872166,95
25-01-2020,Costa Rica,0,0,ZON,CR,4872166,95
26-01-2020,Costa Rica,0,0,ZON,CR,4872166,95
27-01-2020,Costa Rica,0,0,ZON,CR,4872166,95
28-01-2020,Costa Rica,0,0,ZON,CR,4872166,95
29-01-2020,Costa Rica,0,0,ZON,CR,4872166,95
30-01-2020,Costa Rica,0,0,ZON,CR,4872166,95
31-01-2020,Costa Rica,0,0,ZON,CR,4872166,95
01-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
02-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
03-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
04-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
05-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
06-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
07-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
08-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
09-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
10-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
11-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
12-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
13-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
14-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
15-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
16-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
17-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
18-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
19-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
20-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
21-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
22-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
23-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
24-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
25-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
26-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
27-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
28-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
29-02-2020,Costa Rica,0,0,ZON,CR,4872166,95
01-03-2020,Costa Rica,0,0,ZON,CR,4872166,95
02-03-2020,Costa Rica,0,0,ZON,CR,4872166,95
03-03-2020,Costa Rica,0,0,ZON,CR,4872166,95
04-03-2020,Costa Rica,0,0,ZON,CR,4872166,95
05-03-2020,Costa Rica,0,0,ZON,CR,4872166,95
06-03-2020,Costa Rica,1,0,ZON,CR,4872166,95
07-03-2020,Costa Rica,1,0,ZON,CR,4872166,95
08-03-2020,Costa Rica,5,0,ZON,CR,4872166,95
09-03-2020,Costa Rica,9,0,ZON,CR,4872166,95
10-03-2020,Costa Rica,9,0,ZON,CR,4872166,95
11-03-2020,Costa Rica,13,0,ZON,CR,4872166,95
12-03-2020,Costa Rica,22,0,ZON,CR,4872166,95
13-03-2020,Costa Rica,23,0,ZON,CR,4872166,95
14-03-2020,Costa Rica,26,0,ZON,CR,4872166,95
15-03-2020,Costa Rica,27,0,ZON,CR,4872166,95
16-03-2020,Costa Rica,35,0,ZON,CR,4872166,95
17-03-2020,Costa Rica,41,0,ZON,CR,4872166,95
18-03-2020,Costa Rica,50,0,ZON,CR,4872166,95
19-03-2020,Costa Rica,69,1,ZON,CR,4872166,95
20-03-2020,Costa Rica,89,1,ZON,CR,4872166,95
21-03-2020,Costa Rica,117,2,ZON,CR,4872166,95
22-03-2020,Costa Rica,134,2,ZON,CR,4872166,95
23-03-2020,Costa Rica,158,2,ZON,CR,4872166,95
24-03-2020,Costa Rica,177,2,ZON,CR,4872166,95
25-03-2020,Costa Rica,201,2,ZON,CR,4872166,95
26-03-2020,Costa Rica,231,2,ZON,CR,4872166,95
27-03-2020,Costa Rica,263,2,ZON,CR,4872166,95
28-03-2020,Costa Rica,295,2,ZON,CR,4872166,95
29-03-2020,Costa Rica,314,2,ZON,CR,4872166,95
30-03-2020,Costa Rica,330,2,ZON,CR,4872166,95
31-03-2020,Costa Rica,347,2,ZON,CR,4872166,95
01-04-2020,Costa Rica,375,2,ZON,CR,4872166,95
22-01-2020,Mauritius,0,0,ZON,MU,1258653,616
23-01-2020,Mauritius,0,0,ZON,MU,1258653,616
24-01-2020,Mauritius,0,0,ZON,MU,1258653,616
25-01-2020,Mauritius,0,0,ZON,MU,1258653,616
26-01-2020,Mauritius,0,0,ZON,MU,1258653,616
27-01-2020,Mauritius,0,0,ZON,MU,1258653,616
28-01-2020,Mauritius,0,0,ZON,MU,1258653,616
29-01-2020,Mauritius,0,0,ZON,MU,1258653,616
30-01-2020,Mauritius,0,0,ZON,MU,1258653,616
31-01-2020,Mauritius,0,0,ZON,MU,1258653,616
01-02-2020,Mauritius,0,0,ZON,MU,1258653,616
02-02-2020,Mauritius,0,0,ZON,MU,1258653,616
03-02-2020,Mauritius,0,0,ZON,MU,1258653,616
04-02-2020,Mauritius,0,0,ZON,MU,1258653,616
05-02-2020,Mauritius,0,0,ZON,MU,1258653,616
06-02-2020,Mauritius,0,0,ZON,MU,1258653,616
07-02-2020,Mauritius,0,0,ZON,MU,1258653,616
08-02-2020,Mauritius,0,0,ZON,MU,1258653,616
09-02-2020,Mauritius,0,0,ZON,MU,1258653,616
10-02-2020,Mauritius,0,0,ZON,MU,1258653,616
11-02-2020,Mauritius,0,0,ZON,MU,1258653,616
12-02-2020,Mauritius,0,0,ZON,MU,1258653,616
13-02-2020,Mauritius,0,0,ZON,MU,1258653,616
14-02-2020,Mauritius,0,0,ZON,MU,1258653,616
15-02-2020,Mauritius,0,0,ZON,MU,1258653,616
16-02-2020,Mauritius,0,0,ZON,MU,1258653,616
17-02-2020,Mauritius,0,0,ZON,MU,1258653,616
18-02-2020,Mauritius,0,0,ZON,MU,1258653,616
19-02-2020,Mauritius,0,0,ZON,MU,1258653,616
20-02-2020,Mauritius,0,0,ZON,MU,1258653,616
21-02-2020,Mauritius,0,0,ZON,MU,1258653,616
22-02-2020,Mauritius,0,0,ZON,MU,1258653,616
23-02-2020,Mauritius,0,0,ZON,MU,1258653,616
24-02-2020,Mauritius,0,0,ZON,MU,1258653,616
25-02-2020,Mauritius,0,0,ZON,MU,1258653,616
26-02-2020,Mauritius,0,0,ZON,MU,1258653,616
27-02-2020,Mauritius,0,0,ZON,MU,1258653,616
28-02-2020,Mauritius,0,0,ZON,MU,1258653,616
29-02-2020,Mauritius,0,0,ZON,MU,1258653,616
01-03-2020,Mauritius,0,0,ZON,MU,1258653,616
02-03-2020,Mauritius,0,0,ZON,MU,1258653,616
03-03-2020,Mauritius,0,0,ZON,MU,1258653,616
04-03-2020,Mauritius,0,0,ZON,MU,1258653,616
05-03-2020,Mauritius,0,0,ZON,MU,1258653,616
06-03-2020,Mauritius,0,0,ZON,MU,1258653,616
07-03-2020,Mauritius,0,0,ZON,MU,1258653,616
08-03-2020,Mauritius,0,0,ZON,MU,1258653,616
09-03-2020,Mauritius,0,0,ZON,MU,1258653,616
10-03-2020,Mauritius,0,0,ZON,MU,1258653,616
11-03-2020,Mauritius,0,0,ZON,MU,1258653,616
12-03-2020,Mauritius,0,0,ZON,MU,1258653,616
13-03-2020,Mauritius,0,0,ZON,MU,1258653,616
14-03-2020,Mauritius,0,0,ZON,MU,1258653,616
15-03-2020,Mauritius,0,0,ZON,MU,1258653,616
16-03-2020,Mauritius,0,0,ZON,MU,1258653,616
17-03-2020,Mauritius,0,0,ZON,MU,1258653,616
18-03-2020,Mauritius,3,0,ZON,MU,1258653,616
19-03-2020,Mauritius,3,0,ZON,MU,1258653,616
20-03-2020,Mauritius,12,0,ZON,MU,1258653,616
21-03-2020,Mauritius,14,1,ZON,MU,1258653,616
22-03-2020,Mauritius,28,2,ZON,MU,1258653,616
23-03-2020,Mauritius,36,2,ZON,MU,1258653,616
24-03-2020,Mauritius,42,2,ZON,MU,1258653,616
25-03-2020,Mauritius,48,2,ZON,MU,1258653,616
26-03-2020,Mauritius,81,2,ZON,MU,1258653,616
27-03-2020,Mauritius,94,2,ZON,MU,1258653,616
28-03-2020,Mauritius,102,2,ZON,MU,1258653,616
29-03-2020,Mauritius,107,3,ZON,MU,1258653,616
30-03-2020,Mauritius,128,3,ZON,MU,1258653,616
31-03-2020,Mauritius,143,5,ZON,MU,1258653,616
01-04-2020,Mauritius,161,6,ZON,MU,1258653,616
22-01-2020,Albanien,0,0,ZON,AL,3020209,105
23-01-2020,Albanien,0,0,ZON,AL,3020209,105
24-01-2020,Albanien,0,0,ZON,AL,3020209,105
25-01-2020,Albanien,0,0,ZON,AL,3020209,105
26-01-2020,Albanien,0,0,ZON,AL,3020209,105
27-01-2020,Albanien,0,0,ZON,AL,3020209,105
28-01-2020,Albanien,0,0,ZON,AL,3020209,105
29-01-2020,Albanien,0,0,ZON,AL,3020209,105
30-01-2020,Albanien,0,0,ZON,AL,3020209,105
31-01-2020,Albanien,0,0,ZON,AL,3020209,105
01-02-2020,Albanien,0,0,ZON,AL,3020209,105
02-02-2020,Albanien,0,0,ZON,AL,3020209,105
03-02-2020,Albanien,0,0,ZON,AL,3020209,105
04-02-2020,Albanien,0,0,ZON,AL,3020209,105
05-02-2020,Albanien,0,0,ZON,AL,3020209,105
06-02-2020,Albanien,0,0,ZON,AL,3020209,105
07-02-2020,Albanien,0,0,ZON,AL,3020209,105
08-02-2020,Albanien,0,0,ZON,AL,3020209,105
09-02-2020,Albanien,0,0,ZON,AL,3020209,105
10-02-2020,Albanien,0,0,ZON,AL,3020209,105
11-02-2020,Albanien,0,0,ZON,AL,3020209,105
12-02-2020,Albanien,0,0,ZON,AL,3020209,105
13-02-2020,Albanien,0,0,ZON,AL,3020209,105
14-02-2020,Albanien,0,0,ZON,AL,3020209,105
15-02-2020,Albanien,0,0,ZON,AL,3020209,105
16-02-2020,Albanien,0,0,ZON,AL,3020209,105
17-02-2020,Albanien,0,0,ZON,AL,3020209,105
18-02-2020,Albanien,0,0,ZON,AL,3020209,105
19-02-2020,Albanien,0,0,ZON,AL,3020209,105
20-02-2020,Albanien,0,0,ZON,AL,3020209,105
21-02-2020,Albanien,0,0,ZON,AL,3020209,105
22-02-2020,Albanien,0,0,ZON,AL,3020209,105
23-02-2020,Albanien,0,0,ZON,AL,3020209,105
24-02-2020,Albanien,0,0,ZON,AL,3020209,105
25-02-2020,Albanien,0,0,ZON,AL,3020209,105
26-02-2020,Albanien,0,0,ZON,AL,3020209,105
27-02-2020,Albanien,0,0,ZON,AL,3020209,105
28-02-2020,Albanien,0,0,ZON,AL,3020209,105
29-02-2020,Albanien,0,0,ZON,AL,3020209,105
01-03-2020,Albanien,0,0,ZON,AL,3020209,105
02-03-2020,Albanien,0,0,ZON,AL,3020209,105
03-03-2020,Albanien,0,0,ZON,AL,3020209,105
04-03-2020,Albanien,0,0,ZON,AL,3020209,105
05-03-2020,Albanien,0,0,ZON,AL,3020209,105
06-03-2020,Albanien,0,0,ZON,AL,3020209,105
07-03-2020,Albanien,0,0,ZON,AL,3020209,105
08-03-2020,Albanien,0,0,ZON,AL,3020209,105
09-03-2020,Albanien,2,0,ZON,AL,3020209,105
10-03-2020,Albanien,10,0,ZON,AL,3020209,105
11-03-2020,Albanien,12,1,ZON,AL,3020209,105
12-03-2020,Albanien,23,1,ZON,AL,3020209,105
13-03-2020,Albanien,33,1,ZON,AL,3020209,105
14-03-2020,Albanien,38,1,ZON,AL,3020209,105
15-03-2020,Albanien,42,1,ZON,AL,3020209,105
16-03-2020,Albanien,51,1,ZON,AL,3020209,105
17-03-2020,Albanien,55,1,ZON,AL,3020209,105
18-03-2020,Albanien,59,2,ZON,AL,3020209,105
19-03-2020,Albanien,64,2,ZON,AL,3020209,105
20-03-2020,Albanien,70,2,ZON,AL,3020209,105
21-03-2020,Albanien,76,2,ZON,AL,3020209,105
22-03-2020,Albanien,89,2,ZON,AL,3020209,105
23-03-2020,Albanien,104,4,ZON,AL,3020209,105
24-03-2020,Albanien,123,5,ZON,AL,3020209,105
25-03-2020,Albanien,146,5,ZON,AL,3020209,105
26-03-2020,Albanien,174,6,ZON,AL,3020209,105
27-03-2020,Albanien,186,8,ZON,AL,3020209,105
28-03-2020,Albanien,197,10,ZON,AL,3020209,105
29-03-2020,Albanien,212,10,ZON,AL,3020209,105
30-03-2020,Albanien,223,11,ZON,AL,3020209,105
31-03-2020,Albanien,243,15,ZON,AL,3020209,105
01-04-2020,Albanien,259,15,ZON,AL,3020209,105
22-01-2020,Vereinigte Arabische Emirate,0,0,ZON,AE,9346129,111
23-01-2020,Vereinigte Arabische Emirate,0,0,ZON,AE,9346129,111
24-01-2020,Vereinigte Arabische Emirate,0,0,ZON,AE,9346129,111
25-01-2020,Vereinigte Arabische Emirate,0,0,ZON,AE,9346129,111
26-01-2020,Vereinigte Arabische Emirate,0,0,ZON,AE,9346129,111
27-01-2020,Vereinigte Arabische Emirate,0,0,ZON,AE,9346129,111
28-01-2020,Vereinigte Arabische Emirate,0,0,ZON,AE,9346129,111
29-01-2020,Vereinigte Arabische Emirate,4,0,ZON,AE,9346129,111
30-01-2020,Vereinigte Arabische Emirate,4,0,ZON,AE,9346129,111
31-01-2020,Vereinigte Arabische Emirate,4,0,ZON,AE,9346129,111
01-02-2020,Vereinigte Arabische Emirate,4,0,ZON,AE,9346129,111
02-02-2020,Vereinigte Arabische Emirate,5,0,ZON,AE,9346129,111
03-02-2020,Vereinigte Arabische Emirate,5,0,ZON,AE,9346129,111
04-02-2020,Vereinigte Arabische Emirate,5,0,ZON,AE,9346129,111
05-02-2020,Vereinigte Arabische Emirate,5,0,ZON,AE,9346129,111
06-02-2020,Vereinigte Arabische Emirate,5,0,ZON,AE,9346129,111
07-02-2020,Vereinigte Arabische Emirate,5,0,ZON,AE,9346129,111
08-02-2020,Vereinigte Arabische Emirate,7,0,ZON,AE,9346129,111
09-02-2020,Vereinigte Arabische Emirate,7,0,ZON,AE,9346129,111
10-02-2020,Vereinigte Arabische Emirate,8,0,ZON,AE,9346129,111
11-02-2020,Vereinigte Arabische Emirate,8,0,ZON,AE,9346129,111
12-02-2020,Vereinigte Arabische Emirate,8,0,ZON,AE,9346129,111
13-02-2020,Vereinigte Arabische Emirate,8,0,ZON,AE,9346129,111
14-02-2020,Vereinigte Arabische Emirate,8,0,ZON,AE,9346129,111
15-02-2020,Vereinigte Arabische Emirate,8,0,ZON,AE,9346129,111
16-02-2020,Vereinigte Arabische Emirate,9,0,ZON,AE,9346129,111
17-02-2020,Vereinigte Arabische Emirate,9,0,ZON,AE,9346129,111
18-02-2020,Vereinigte Arabische Emirate,9,0,ZON,AE,9346129,111
19-02-2020,Vereinigte Arabische Emirate,9,0,ZON,AE,9346129,111
20-02-2020,Vereinigte Arabische Emirate,9,0,ZON,AE,9346129,111
21-02-2020,Vereinigte Arabische Emirate,9,0,ZON,AE,9346129,111
22-02-2020,Vereinigte Arabische Emirate,13,0,ZON,AE,9346129,111
23-02-2020,Vereinigte Arabische Emirate,13,0,ZON,AE,9346129,111
24-02-2020,Vereinigte Arabische Emirate,13,0,ZON,AE,9346129,111
25-02-2020,Vereinigte Arabische Emirate,13,0,ZON,AE,9346129,111
26-02-2020,Vereinigte Arabische Emirate,13,0,ZON,AE,9346129,111
27-02-2020,Vereinigte Arabische Emirate,13,0,ZON,AE,9346129,111
28-02-2020,Vereinigte Arabische Emirate,19,0,ZON,AE,9346129,111
29-02-2020,Vereinigte Arabische Emirate,21,0,ZON,AE,9346129,111
01-03-2020,Vereinigte Arabische Emirate,21,0,ZON,AE,9346129,111
02-03-2020,Vereinigte Arabische Emirate,21,0,ZON,AE,9346129,111
03-03-2020,Vereinigte Arabische Emirate,27,0,ZON,AE,9346129,111
04-03-2020,Vereinigte Arabische Emirate,27,0,ZON,AE,9346129,111
05-03-2020,Vereinigte Arabische Emirate,29,0,ZON,AE,9346129,111
06-03-2020,Vereinigte Arabische Emirate,29,0,ZON,AE,9346129,111
07-03-2020,Vereinigte Arabische Emirate,45,0,ZON,AE,9346129,111
08-03-2020,Vereinigte Arabische Emirate,45,0,ZON,AE,9346129,111
09-03-2020,Vereinigte Arabische Emirate,45,0,ZON,AE,9346129,111
10-03-2020,Vereinigte Arabische Emirate,74,0,ZON,AE,9346129,111
11-03-2020,Vereinigte Arabische Emirate,74,0,ZON,AE,9346129,111
12-03-2020,Vereinigte Arabische Emirate,85,0,ZON,AE,9346129,111
13-03-2020,Vereinigte Arabische Emirate,85,0,ZON,AE,9346129,111
14-03-2020,Vereinigte Arabische Emirate,85,0,ZON,AE,9346129,111
15-03-2020,Vereinigte Arabische Emirate,98,0,ZON,AE,9346129,111
16-03-2020,Vereinigte Arabische Emirate,98,0,ZON,AE,9346129,111
17-03-2020,Vereinigte Arabische Emirate,98,0,ZON,AE,9346129,111
18-03-2020,Vereinigte Arabische Emirate,113,0,ZON,AE,9346129,111
19-03-2020,Vereinigte Arabische Emirate,140,0,ZON,AE,9346129,111
20-03-2020,Vereinigte Arabische Emirate,140,2,ZON,AE,9346129,111
21-03-2020,Vereinigte Arabische Emirate,153,2,ZON,AE,9346129,111
22-03-2020,Vereinigte Arabische Emirate,153,2,ZON,AE,9346129,111
23-03-2020,Vereinigte Arabische Emirate,198,2,ZON,AE,9346129,111
24-03-2020,Vereinigte Arabische Emirate,248,2,ZON,AE,9346129,111
25-03-2020,Vereinigte Arabische Emirate,333,2,ZON,AE,9346129,111
26-03-2020,Vereinigte Arabische Emirate,333,2,ZON,AE,9346129,111
27-03-2020,Vereinigte Arabische Emirate,405,2,ZON,AE,9346129,111
28-03-2020,Vereinigte Arabische Emirate,468,2,ZON,AE,9346129,111
29-03-2020,Vereinigte Arabische Emirate,570,3,ZON,AE,9346129,111
30-03-2020,Vereinigte Arabische Emirate,611,5,ZON,AE,9346129,111
31-03-2020,Vereinigte Arabische Emirate,664,6,ZON,AE,9346129,111
01-04-2020,Vereinigte Arabische Emirate,814,8,ZON,AE,9346129,111
22-01-2020,Weißrussland,0,0,ZON,BY,9494200,45
23-01-2020,Weißrussland,0,0,ZON,BY,9494200,45
24-01-2020,Weißrussland,0,0,ZON,BY,9494200,45
25-01-2020,Weißrussland,0,0,ZON,BY,9494200,45
26-01-2020,Weißrussland,0,0,ZON,BY,9494200,45
27-01-2020,Weißrussland,0,0,ZON,BY,9494200,45
28-01-2020,Weißrussland,0,0,ZON,BY,9494200,45
29-01-2020,Weißrussland,0,0,ZON,BY,9494200,45
30-01-2020,Weißrussland,0,0,ZON,BY,9494200,45
31-01-2020,Weißrussland,0,0,ZON,BY,9494200,45
01-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
02-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
03-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
04-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
05-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
06-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
07-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
08-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
09-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
10-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
11-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
12-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
13-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
14-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
15-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
16-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
17-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
18-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
19-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
20-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
21-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
22-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
23-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
24-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
25-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
26-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
27-02-2020,Weißrussland,0,0,ZON,BY,9494200,45
28-02-2020,Weißrussland,1,0,ZON,BY,9494200,45
29-02-2020,Weißrussland,1,0,ZON,BY,9494200,45
01-03-2020,Weißrussland,1,0,ZON,BY,9494200,45
02-03-2020,Weißrussland,1,0,ZON,BY,9494200,45
03-03-2020,Weißrussland,1,0,ZON,BY,9494200,45
04-03-2020,Weißrussland,6,0,ZON,BY,9494200,45
05-03-2020,Weißrussland,6,0,ZON,BY,9494200,45
06-03-2020,Weißrussland,6,0,ZON,BY,9494200,45
07-03-2020,Weißrussland,6,0,ZON,BY,9494200,45
08-03-2020,Weißrussland,6,0,ZON,BY,9494200,45
09-03-2020,Weißrussland,6,0,ZON,BY,9494200,45
10-03-2020,Weißrussland,9,0,ZON,BY,9494200,45
11-03-2020,Weißrussland,9,0,ZON,BY,9494200,45
12-03-2020,Weißrussland,12,0,ZON,BY,9494200,45
13-03-2020,Weißrussland,27,0,ZON,BY,9494200,45
14-03-2020,Weißrussland,27,0,ZON,BY,9494200,45
15-03-2020,Weißrussland,27,0,ZON,BY,9494200,45
16-03-2020,Weißrussland,36,0,ZON,BY,9494200,45
17-03-2020,Weißrussland,36,0,ZON,BY,9494200,45
18-03-2020,Weißrussland,51,0,ZON,BY,9494200,45
19-03-2020,Weißrussland,51,0,ZON,BY,9494200,45
20-03-2020,Weißrussland,69,0,ZON,BY,9494200,45
21-03-2020,Weißrussland,76,0,ZON,BY,9494200,45
22-03-2020,Weißrussland,76,0,ZON,BY,9494200,45
23-03-2020,Weißrussland,81,0,ZON,BY,9494200,45
